suite,benchmark,language,prover,type_encoding,verification_result,elapsed_ms,exit_code
ground_truth,dafny-synthesis_task_id_404.dfy,tptp,vampire,polymorphic,VERIFIED,1329,0
ground_truth,dafny-synthesis_task_id_404.dfy,tptp,vampire,monomorphic,VERIFIED,1418,0
ground_truth,dafny-synthesis_task_id_404.dfy,tptp,vampire,predicates,VERIFIED,1337,0
ground_truth,dafny-synthesis_task_id_404.dfy,tptp,vampire,arguments,VERIFIED,1346,0
ground_truth,dafny-synthesis_task_id_404.dfy,smtlib,vampire,monomorphic,VERIFIED,1326,0
ground_truth,dafny-synthesis_task_id_404.dfy,smtlib,vampire,predicates,VERIFIED,1274,0
ground_truth,dafny-synthesis_task_id_404.dfy,smtlib,vampire,arguments,VERIFIED,1263,0
ground_truth,dafny-synthesis_task_id_404.dfy,smtlib,z3,monomorphic,VERIFIED,1345,0
ground_truth,dafny-synthesis_task_id_404.dfy,smtlib,z3,predicates,VERIFIED,1277,0
ground_truth,dafny-synthesis_task_id_404.dfy,smtlib,z3,arguments,VERIFIED,1269,0
ground_truth,dafny-duck_tmp_tmplawbgxjo_ex3.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15471,4
ground_truth,dafny-duck_tmp_tmplawbgxjo_ex3.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15556,4
ground_truth,dafny-duck_tmp_tmplawbgxjo_ex3.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15525,4
ground_truth,dafny-duck_tmp_tmplawbgxjo_ex3.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15531,4
ground_truth,dafny-duck_tmp_tmplawbgxjo_ex3.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15438,4
ground_truth,dafny-duck_tmp_tmplawbgxjo_ex3.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15338,4
ground_truth,dafny-duck_tmp_tmplawbgxjo_ex3.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15389,4
ground_truth,dafny-duck_tmp_tmplawbgxjo_ex3.dfy,smtlib,z3,monomorphic,VERIFIED,1767,0
ground_truth,dafny-duck_tmp_tmplawbgxjo_ex3.dfy,smtlib,z3,predicates,NOT_VERIFIED,1661,4
ground_truth,dafny-duck_tmp_tmplawbgxjo_ex3.dfy,smtlib,z3,arguments,VERIFIED,1757,0
ground_truth,dafny-synthesis_task_id_2.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15384,4
ground_truth,dafny-synthesis_task_id_2.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15513,4
ground_truth,dafny-synthesis_task_id_2.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15531,4
ground_truth,dafny-synthesis_task_id_2.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15509,4
ground_truth,dafny-synthesis_task_id_2.dfy,smtlib,vampire,monomorphic,VERIFIED,3474,0
ground_truth,dafny-synthesis_task_id_2.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15394,4
ground_truth,dafny-synthesis_task_id_2.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15350,4
ground_truth,dafny-synthesis_task_id_2.dfy,smtlib,z3,monomorphic,VERIFIED,1596,0
ground_truth,dafny-synthesis_task_id_2.dfy,smtlib,z3,predicates,VERIFIED,1559,0
ground_truth,dafny-synthesis_task_id_2.dfy,smtlib,z3,arguments,VERIFIED,1536,0
ground_truth,dafny-mini-project_tmp_tmpjxr3wzqh_src_project2a.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,19370,4
ground_truth,dafny-mini-project_tmp_tmpjxr3wzqh_src_project2a.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15921,4
ground_truth,dafny-mini-project_tmp_tmpjxr3wzqh_src_project2a.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,71699,4
ground_truth,dafny-mini-project_tmp_tmpjxr3wzqh_src_project2a.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,44922,4
ground_truth,dafny-mini-project_tmp_tmpjxr3wzqh_src_project2a.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15776,4
ground_truth,dafny-mini-project_tmp_tmpjxr3wzqh_src_project2a.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,50624,4
ground_truth,dafny-mini-project_tmp_tmpjxr3wzqh_src_project2a.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,20694,4
ground_truth,dafny-mini-project_tmp_tmpjxr3wzqh_src_project2a.dfy,smtlib,z3,monomorphic,VERIFIED,1991,0
ground_truth,dafny-mini-project_tmp_tmpjxr3wzqh_src_project2a.dfy,smtlib,z3,predicates,VERIFIED,1999,0
ground_truth,dafny-mini-project_tmp_tmpjxr3wzqh_src_project2a.dfy,smtlib,z3,arguments,VERIFIED,1927,0
ground_truth,dafny-duck_tmp_tmplawbgxjo_p2.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15439,4
ground_truth,dafny-duck_tmp_tmplawbgxjo_p2.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15586,4
ground_truth,dafny-duck_tmp_tmplawbgxjo_p2.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15547,4
ground_truth,dafny-duck_tmp_tmplawbgxjo_p2.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15466,4
ground_truth,dafny-duck_tmp_tmplawbgxjo_p2.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15474,4
ground_truth,dafny-duck_tmp_tmplawbgxjo_p2.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15391,4
ground_truth,dafny-duck_tmp_tmplawbgxjo_p2.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15407,4
ground_truth,dafny-duck_tmp_tmplawbgxjo_p2.dfy,smtlib,z3,monomorphic,VERIFIED,1670,0
ground_truth,dafny-duck_tmp_tmplawbgxjo_p2.dfy,smtlib,z3,predicates,VERIFIED,1631,0
ground_truth,dafny-duck_tmp_tmplawbgxjo_p2.dfy,smtlib,z3,arguments,VERIFIED,1601,0
ground_truth,formal-methods-in-software-engineering_tmp_tmpe7fjnek6_Labs2_hw1.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15422,4
ground_truth,formal-methods-in-software-engineering_tmp_tmpe7fjnek6_Labs2_hw1.dfy,tptp,vampire,monomorphic,VERIFIED,6921,0
ground_truth,formal-methods-in-software-engineering_tmp_tmpe7fjnek6_Labs2_hw1.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15471,4
ground_truth,formal-methods-in-software-engineering_tmp_tmpe7fjnek6_Labs2_hw1.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15409,4
ground_truth,formal-methods-in-software-engineering_tmp_tmpe7fjnek6_Labs2_hw1.dfy,smtlib,vampire,monomorphic,VERIFIED,5702,0
ground_truth,formal-methods-in-software-engineering_tmp_tmpe7fjnek6_Labs2_hw1.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15419,4
ground_truth,formal-methods-in-software-engineering_tmp_tmpe7fjnek6_Labs2_hw1.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15369,4
ground_truth,formal-methods-in-software-engineering_tmp_tmpe7fjnek6_Labs2_hw1.dfy,smtlib,z3,monomorphic,VERIFIED,1608,0
ground_truth,formal-methods-in-software-engineering_tmp_tmpe7fjnek6_Labs2_hw1.dfy,smtlib,z3,predicates,VERIFIED,1557,0
ground_truth,formal-methods-in-software-engineering_tmp_tmpe7fjnek6_Labs2_hw1.dfy,smtlib,z3,arguments,VERIFIED,1551,0
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_factorial.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15290,4
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_factorial.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15483,4
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_factorial.dfy,tptp,vampire,predicates,VERIFIED,3639,0
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_factorial.dfy,tptp,vampire,arguments,VERIFIED,7872,0
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_factorial.dfy,smtlib,vampire,monomorphic,VERIFIED,14353,0
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_factorial.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15232,4
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_factorial.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15253,4
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_factorial.dfy,smtlib,z3,monomorphic,VERIFIED,1496,0
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_factorial.dfy,smtlib,z3,predicates,VERIFIED,1434,0
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_factorial.dfy,smtlib,z3,arguments,VERIFIED,1410,0
ground_truth,dafny-synthesis_task_id_798.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15309,4
ground_truth,dafny-synthesis_task_id_798.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15486,4
ground_truth,dafny-synthesis_task_id_798.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15406,4
ground_truth,dafny-synthesis_task_id_798.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15393,4
ground_truth,dafny-synthesis_task_id_798.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15381,4
ground_truth,dafny-synthesis_task_id_798.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15304,4
ground_truth,dafny-synthesis_task_id_798.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15258,4
ground_truth,dafny-synthesis_task_id_798.dfy,smtlib,z3,monomorphic,VERIFIED,1506,0
ground_truth,dafny-synthesis_task_id_798.dfy,smtlib,z3,predicates,VERIFIED,1479,0
ground_truth,dafny-synthesis_task_id_798.dfy,smtlib,z3,arguments,VERIFIED,1458,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_04_Hoangkim_ex_04_Hoangkim.dfy,tptp,vampire,polymorphic,VERIFIED,2155,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_04_Hoangkim_ex_04_Hoangkim.dfy,tptp,vampire,monomorphic,VERIFIED,2285,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_04_Hoangkim_ex_04_Hoangkim.dfy,tptp,vampire,predicates,VERIFIED,2848,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_04_Hoangkim_ex_04_Hoangkim.dfy,tptp,vampire,arguments,VERIFIED,2822,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_04_Hoangkim_ex_04_Hoangkim.dfy,smtlib,vampire,monomorphic,VERIFIED,2189,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_04_Hoangkim_ex_04_Hoangkim.dfy,smtlib,vampire,predicates,VERIFIED,3575,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_04_Hoangkim_ex_04_Hoangkim.dfy,smtlib,vampire,arguments,VERIFIED,2152,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_04_Hoangkim_ex_04_Hoangkim.dfy,smtlib,z3,monomorphic,VERIFIED,1469,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_04_Hoangkim_ex_04_Hoangkim.dfy,smtlib,z3,predicates,VERIFIED,1396,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_04_Hoangkim_ex_04_Hoangkim.dfy,smtlib,z3,arguments,VERIFIED,1369,0
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Non-overlapping Intervals_non_overlapping_intervals.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15507,4
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Non-overlapping Intervals_non_overlapping_intervals.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15642,4
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Non-overlapping Intervals_non_overlapping_intervals.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15659,4
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Non-overlapping Intervals_non_overlapping_intervals.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15601,4
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Non-overlapping Intervals_non_overlapping_intervals.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15589,4
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Non-overlapping Intervals_non_overlapping_intervals.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15462,4
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Non-overlapping Intervals_non_overlapping_intervals.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15456,4
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Non-overlapping Intervals_non_overlapping_intervals.dfy,smtlib,z3,monomorphic,VERIFIED,2178,0
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Non-overlapping Intervals_non_overlapping_intervals.dfy,smtlib,z3,predicates,VERIFIED,1913,0
ground_truth,Software-Verification_tmp_tmpv4ueky2d_Non-overlapping Intervals_non_overlapping_intervals.dfy,smtlib,z3,arguments,VERIFIED,1771,0
ground_truth,dafny-synthesis_task_id_80.dfy,tptp,vampire,polymorphic,VERIFIED,1327,0
ground_truth,dafny-synthesis_task_id_80.dfy,tptp,vampire,monomorphic,VERIFIED,1419,0
ground_truth,dafny-synthesis_task_id_80.dfy,tptp,vampire,predicates,VERIFIED,1373,0
ground_truth,dafny-synthesis_task_id_80.dfy,tptp,vampire,arguments,VERIFIED,1336,0
ground_truth,dafny-synthesis_task_id_80.dfy,smtlib,vampire,monomorphic,VERIFIED,1352,0
ground_truth,dafny-synthesis_task_id_80.dfy,smtlib,vampire,predicates,VERIFIED,1296,0
ground_truth,dafny-synthesis_task_id_80.dfy,smtlib,vampire,arguments,VERIFIED,1292,0
ground_truth,dafny-synthesis_task_id_80.dfy,smtlib,z3,monomorphic,VERIFIED,1360,0
ground_truth,dafny-synthesis_task_id_80.dfy,smtlib,z3,predicates,VERIFIED,1282,0
ground_truth,dafny-synthesis_task_id_80.dfy,smtlib,z3,arguments,VERIFIED,1280,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_GenericMax.dfy,tptp,vampire,polymorphic,VERIFIED,15295,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_GenericMax.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15488,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_GenericMax.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15454,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_GenericMax.dfy,tptp,vampire,arguments,VERIFIED,15286,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_GenericMax.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15433,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_GenericMax.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15348,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_GenericMax.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15341,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_GenericMax.dfy,smtlib,z3,monomorphic,VERIFIED,1584,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_GenericMax.dfy,smtlib,z3,predicates,VERIFIED,1543,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_GenericMax.dfy,smtlib,z3,arguments,VERIFIED,1502,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex1.dfy,tptp,vampire,polymorphic,VERIFIED,1430,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex1.dfy,tptp,vampire,monomorphic,VERIFIED,2080,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex1.dfy,tptp,vampire,predicates,VERIFIED,1481,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex1.dfy,tptp,vampire,arguments,VERIFIED,1992,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex1.dfy,smtlib,vampire,monomorphic,VERIFIED,2043,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex1.dfy,smtlib,vampire,predicates,VERIFIED,1416,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex1.dfy,smtlib,vampire,arguments,VERIFIED,1385,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex1.dfy,smtlib,z3,monomorphic,VERIFIED,1399,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex1.dfy,smtlib,z3,predicates,VERIFIED,1352,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex1.dfy,smtlib,z3,arguments,VERIFIED,1344,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CachedContainer.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,51624,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CachedContainer.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,61999,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CachedContainer.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,86979,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CachedContainer.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,72835,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CachedContainer.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,47544,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CachedContainer.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,99859,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CachedContainer.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,52267,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CachedContainer.dfy,smtlib,z3,monomorphic,VERIFIED,3160,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CachedContainer.dfy,smtlib,z3,predicates,VERIFIED,2772,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CachedContainer.dfy,smtlib,z3,arguments,VERIFIED,2649,0
ground_truth,protocol-verification-fa2023_tmp_tmpw6hy3mjp_demos_ch03_nim_v3.dfy,tptp,vampire,polymorphic,VERIFIED,5706,0
ground_truth,protocol-verification-fa2023_tmp_tmpw6hy3mjp_demos_ch03_nim_v3.dfy,tptp,vampire,monomorphic,VERIFIED,9560,0
ground_truth,protocol-verification-fa2023_tmp_tmpw6hy3mjp_demos_ch03_nim_v3.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15773,4
ground_truth,protocol-verification-fa2023_tmp_tmpw6hy3mjp_demos_ch03_nim_v3.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15724,4
ground_truth,protocol-verification-fa2023_tmp_tmpw6hy3mjp_demos_ch03_nim_v3.dfy,smtlib,vampire,monomorphic,VERIFIED,5872,0
ground_truth,protocol-verification-fa2023_tmp_tmpw6hy3mjp_demos_ch03_nim_v3.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15673,4
ground_truth,protocol-verification-fa2023_tmp_tmpw6hy3mjp_demos_ch03_nim_v3.dfy,smtlib,vampire,arguments,VERIFIED,5803,0
ground_truth,protocol-verification-fa2023_tmp_tmpw6hy3mjp_demos_ch03_nim_v3.dfy,smtlib,z3,monomorphic,VERIFIED,1753,0
ground_truth,protocol-verification-fa2023_tmp_tmpw6hy3mjp_demos_ch03_nim_v3.dfy,smtlib,z3,predicates,NOT_VERIFIED,1726,4
ground_truth,protocol-verification-fa2023_tmp_tmpw6hy3mjp_demos_ch03_nim_v3.dfy,smtlib,z3,arguments,VERIFIED,1656,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15384,4
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165.dfy,tptp,vampire,monomorphic,VERIFIED,4972,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15437,4
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165.dfy,tptp,vampire,arguments,VERIFIED,5954,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15399,4
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15306,4
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165.dfy,smtlib,vampire,arguments,VERIFIED,5336,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165.dfy,smtlib,z3,monomorphic,VERIFIED,1493,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165.dfy,smtlib,z3,predicates,VERIFIED,1462,0
ground_truth,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165.dfy,smtlib,z3,arguments,VERIFIED,1432,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_COST-verif-comp-2011-2-MaxTree-class.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,18620,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_COST-verif-comp-2011-2-MaxTree-class.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,18337,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_COST-verif-comp-2011-2-MaxTree-class.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,29716,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_COST-verif-comp-2011-2-MaxTree-class.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,22509,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_COST-verif-comp-2011-2-MaxTree-class.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,18519,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_COST-verif-comp-2011-2-MaxTree-class.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,29470,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_COST-verif-comp-2011-2-MaxTree-class.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,20219,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_COST-verif-comp-2011-2-MaxTree-class.dfy,smtlib,z3,monomorphic,VERIFIED,1879,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_COST-verif-comp-2011-2-MaxTree-class.dfy,smtlib,z3,predicates,VERIFIED,1854,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_COST-verif-comp-2011-2-MaxTree-class.dfy,smtlib,z3,arguments,VERIFIED,1830,0
ground_truth,CVS-Projto1_tmp_tmpb1o0bu8z_searchSort.dfy,tptp,vampire,polymorphic,VERIFIED,1472,0
ground_truth,CVS-Projto1_tmp_tmpb1o0bu8z_searchSort.dfy,tptp,vampire,monomorphic,VERIFIED,1570,0
ground_truth,CVS-Projto1_tmp_tmpb1o0bu8z_searchSort.dfy,tptp,vampire,predicates,VERIFIED,2222,0
ground_truth,CVS-Projto1_tmp_tmpb1o0bu8z_searchSort.dfy,tptp,vampire,arguments,VERIFIED,1481,0
ground_truth,CVS-Projto1_tmp_tmpb1o0bu8z_searchSort.dfy,smtlib,vampire,monomorphic,VERIFIED,1503,0
ground_truth,CVS-Projto1_tmp_tmpb1o0bu8z_searchSort.dfy,smtlib,vampire,predicates,VERIFIED,2178,0
ground_truth,CVS-Projto1_tmp_tmpb1o0bu8z_searchSort.dfy,smtlib,vampire,arguments,VERIFIED,1434,0
ground_truth,CVS-Projto1_tmp_tmpb1o0bu8z_searchSort.dfy,smtlib,z3,monomorphic,VERIFIED,1479,0
ground_truth,CVS-Projto1_tmp_tmpb1o0bu8z_searchSort.dfy,smtlib,z3,predicates,VERIFIED,1422,0
ground_truth,CVS-Projto1_tmp_tmpb1o0bu8z_searchSort.dfy,smtlib,z3,arguments,VERIFIED,1445,0
ground_truth,dafny-synthesis_task_id_8.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15317,4
ground_truth,dafny-synthesis_task_id_8.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15477,4
ground_truth,dafny-synthesis_task_id_8.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15366,4
ground_truth,dafny-synthesis_task_id_8.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15437,4
ground_truth,dafny-synthesis_task_id_8.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15344,4
ground_truth,dafny-synthesis_task_id_8.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15310,4
ground_truth,dafny-synthesis_task_id_8.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15277,4
ground_truth,dafny-synthesis_task_id_8.dfy,smtlib,z3,monomorphic,VERIFIED,1511,0
ground_truth,dafny-synthesis_task_id_8.dfy,smtlib,z3,predicates,VERIFIED,1448,0
ground_truth,dafny-synthesis_task_id_8.dfy,smtlib,z3,arguments,VERIFIED,1445,0
ground_truth,dafny-synthesis_task_id_565.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15354,4
ground_truth,dafny-synthesis_task_id_565.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15423,4
